فرید پربتی 	/poets/fareed-parbati?lang=ur
فرحان سالم 	/poets/farhan-salim?lang=ur
فرحت عباس 	/poets/farhat-abbas?lang=ur
فرحت عباس شاہ 	/poets/farhat-abbas-shah?lang=ur
فرحت علی خاں 	/poets/farhat-ali-khan?lang=ur
فرحت احساس 	/poets/farhat-ehsas?lang=ur
فرحت کانپوری 	/poets/farhat-kanpuri?lang=ur
فرحت ندیم ہمایوں 	/poets/farhat-nadeem-humayun?lang=ur
فائز دہلوی 	/poets/faez-dehlvi?lang=ur
فہیم اعظمی 	/poets/faheem-aazmi?lang=ur
فہیم جوگاپوری 	/poets/faheem-jogapuri?lang=ur
فہیم شناس کاظمی 	/poets/faheem-shanas-kazmi?lang=ur
فہمی بدایونی 	/poets/fahmi-badayuni?lang=ur
فہمیدہ ریاض 	/poets/fahmida-riaz?lang=ur
فیصل عجمی 	/poets/faisal-ajmi?lang=ur
فیصل عظیم 	/poets/faisal-azeem?lang=ur
فیصل فہمی 	/poets/faisal-fehmi?lang=ur
فیصل ہاشمی 	/poets/faisal-hashmi?lang=ur
فیصل سعید ضرغام 	/poets/faisal-saeed-zirgham?lang=ur
فیاض احمد 	/poets/faiyaz-ahmad?lang=ur
فیاض رشک 	/poets/faiyaz-rashk?lang=ur
فیض احمد فیض 	/poets/faiz-ahmad-faiz?lang=ur
فیض عالم بابر 	/poets/faiz-alam-babar?lang=ur
فیض انور 	/poets/faiz-anwar?lang=ur
فیض دکنی 	/poets/faiz-dakani?lang=ur
فیض جونپوری 	/poets/faiz-jaunpuri?lang=ur
فیض خلیل آبادی 	/poets/faiz-khalilabadi?lang=ur
فیض الحسن 	/poets/faiz-ul-hasan?lang=ur
فیضان عارف 	/poets/faizan-arif?lang=ur
فیضان ہاشمی 	/poets/faizan-hashmi?lang=ur
فیضی 	/poets/faizi?lang=ur
فیضی نظام پوری 	/poets/faizi-nizam-puri?lang=ur
فیضی سمبل پوری 	/poets/faizi-sambalpuri?lang=ur
ﻓﺎﺧﺮﮦ ﺑﺘﻮﻝ 	/poets/fakhira-batool?lang=ur
فخر عباس 	/poets/fakhr-abbas?lang=ur
فخر زمان 	/poets/fakhr-zaman?lang=ur
فخر عالم نعمانی 	/poets/fakhr-e-alam-nomani?lang=ur
فنا بلند شہری 	/poets/fana-bulandshahri?lang=ur
فنا نظامی کانپوری 	/poets/fana-nizami-kanpuri?lang=ur
فانی بدایونی 	/poets/fani-badayuni?lang=ur
فانی جودھپوری 	/poets/fani-jodhpuri?lang=ur
فقیہہ حیدر 	/poets/faqeeh-haidar?lang=ur
فراغ روہوی 	/poets/faragh-rohvi?lang=ur
فرح اقبال 	/poets/farah-iqbal?lang=ur
فرح شاہد 	/poets/farah-shahid?lang=ur
فراست رضوی 	/poets/farasat-rizwi?lang=ur
فراز محمود فارز 	/poets/faraz-mahmood-fariz?lang=ur
فراز سلطانپوری 	/poets/faraz-sultanpuri?lang=ur
فرید عشرتی 	/poets/fareed-ishrati?lang=ur
فرید جاوید 	/poets/fareed-javed?lang=ur
فرید پربتی 	/poets/fareed-parbati?lang=ur
فرحان سالم 	/poets/farhan-salim?lang=ur
فرحت عباس 	/poets/farhat-abbas?lang=ur
فرحت عباس شاہ 	/poets/farhat-abbas-shah?lang=ur
فرحت علی خاں 	/poets/farhat-ali-khan?lang=ur
فرحت احساس 	/poets/farhat-ehsas?lang=ur
فرحت کانپوری 	/poets/farhat-kanpuri?lang=ur
فرحت ندیم ہمایوں 	/poets/farhat-nadeem-humayun?lang=ur
فرحت نادر رضوی 	/poets/farhat-nadir-rizwi?lang=ur
فرحت قادری 	/poets/farhat-qadri?lang=ur
فرحت شہزاد 	/poets/farhat-shahzad?lang=ur
فرحت زاہد 	/poets/farhat-zahid?lang=ur
فارغ بخاری 	/poets/farigh-bukhari?lang=ur
فریحہ نقوی 	/poets/fariha-naqvi?lang=ur
فرحندہ نسرین حیات 	/poets/farkhanda-nasreen-hayat?lang=ur
فروغ حیدرآبادی 	/poets/farogh-haiderabdi?lang=ur
فاروق انجم 	/poets/farooq-anjum?lang=ur
فاروق بخشی 	/poets/farooq-bakshi?lang=ur
فاروق بانسپاری 	/poets/farooq-banspari?lang=ur
فاروق انجینئر 	/poets/farooq-engineer?lang=ur
فاروق مضطر 	/poets/farooq-muztar?lang=ur
فاروق نازکی 	/poets/farooq-nazki?lang=ur
فاروق رحمان 	/poets/farooq-rahman?lang=ur
فاروق شفق 	/poets/farooq-shafaq?lang=ur
فاروق شمیم 	/poets/farooq-shamim?lang=ur
فرخ جعفری 	/poets/farrukh-jafari?lang=ur
فرخ یار 	/poets/farrukh-yar?lang=ur
فرخ زہرا گیلانی 	/poets/farrukh-zohra-gilani?lang=ur
فرتاش سید 	/poets/fartash-syed?lang=ur
فریاد آزر 	/poets/faryad-aazar?lang=ur
فصیح اکمل 	/poets/fasih-akmal?lang=ur
فصیح اللہ نقیب 	/poets/fasihullah-naqeeb?lang=ur
فاطمہ حسن 	/poets/fatima-hasan?lang=ur
فاطمہ وصیہ جائسی 	/poets/fatima-wasia-jayasi?lang=ur
فوق لدھیانوی 	/poets/fauq-ludhianvi?lang=ur
فوزیہ رباب 	/poets/fauziya-rabab?lang=ur
فواد احمد 	/poets/fawad-ahmad?lang=ur
ف س اعجاز 	/poets/fay-seen-ejaz?lang=ur
فیاض فاروقی 	/poets/fayyaz-farooqi?lang=ur
فیاض ہاشمی 	/poets/fayyaz-hashmi?lang=ur
فیاض تحسین 	/poets/fayyaz-tahseen?lang=ur
فیاض الدین صائب 	/poets/fayyazudin-saib?lang=ur
فضا ابن فیضی 	/poets/faza-ibn-e-faizi?lang=ur
فضل حسین صابر 	/poets/fazal-husain-sabir?lang=ur
فاضل انصاری 	/poets/fazil-ansari?lang=ur
فاضل جمیلی 	/poets/fazil-jamili?lang=ur
فضل احمد کریم فضلی 	/poets/fazl-ahmad-kariim-fazli?lang=ur
فضل تابش 	/poets/fazl-tabish?lang=ur
فضل الرحمٰن 	/poets/fazlurrahman?lang=ur
فیروزناطق خسرو 	/poets/feroze-natique-khusro?lang=ur
فدوی لاہوری 	/poets/fidvi-lahori?lang=ur
فگار مرادآبادی 	/poets/figar-muradabadi?lang=ur
فگار اناوی 	/poets/figar-unnavi?lang=ur
فراق گورکھپوری 	/poets/firaq-gorakhpuri?lang=ur
فراق جلال پوری 	/poets/firaq-jalalpuri?lang=ur
فردوس گیاوی 	/poets/firdaus-gayavi?lang=ur
فطرت انصاری 	/poets/fitrat-ansari?lang=ur
فضا جالندھری 	/poets/fiza-jalandharii?lang=ur
فضا کوثری 	/poets/fiza-kausari?lang=ur
فرانس گادلیب کوئن فراسو 	/poets/france-gaudlib-queen-frasco?lang=ur
فرقت کاکوروی 	/poets/furqat-kakorvi?lang=ur
فضیل جعفری 	/poets/fuzail-jafri?lang=ur
غفار بابر 	/poets/gaffar-babar?lang=ur
گنیش بہاری طرز 	/poets/ganesh-bihari-tarz?lang=ur
گوہر بیگم گوہر 	/poets/gauhar-begum-gauhar?lang=ur
گوہر ہوشیارپوری 	/poets/gauhar-hoshiyarpuri?lang=ur
گوہر نوشاہی 	/poets/gauhar-naushahi?lang=ur
گوہر عثمانی 	/poets/gauhar-usmani?lang=ur
گوتم راج رشی 	/poets/gautam-rajrishi?lang=ur
غواص قریشی 	/poets/gawwas-qureshi?lang=ur
گیتانجلی رائے 	/poets/geetanjali-rai?lang=ur
جارج پیش شور 	/poets/george-puech-shor?lang=ur
غالب احمد 	/poets/ghalib-ahmad?lang=ur
غالب ایاز 	/poets/ghalib-ayaz?lang=ur
غالب عرفان 	/poets/ghalib-irfan?lang=ur
غمگین دہلوی 	/poets/ghamgeen-dehlvi?lang=ur
غنی اعجاز 	/poets/ghani-ejaz?lang=ur
غنی غیور 	/poets/ghani-ghayoor?lang=ur
غوث خواہ مخواہ حیدرآبادی 	/poets/ghaus-khah-makhah-hyderabadi?lang=ur
غوث محمد غوثی 	/poets/ghaus-mohammad-ghausi?lang=ur
غوث سیوانی 	/poets/ghaus-siwani?lang=ur
غوثیہ خان سبین 	/poets/ghausiya-khan-sabeen?lang=ur
غیاث انجم 	/poets/ghayas-anjum?lang=ur
غیاث متین 	/poets/ghayas-mateen?lang=ur
غضنفر 	/poets/ghazanfar?lang=ur
غضنفر علی غضنفر 	/poets/ghazanfar-ali-ghazanfar?lang=ur
غضنفر ہاشمی 	/poets/ghazanfar-hashmi?lang=ur
غوث متھراوی 	/poets/ghous-mathravi?lang=ur
غبار بھٹی 	/poets/ghubaar-bhatti?lang=ur
غفران امجد 	/poets/ghufran-amjad?lang=ur
غلام بھیک نیرنگ 	/poets/ghulam-bhik-nairang?lang=ur
غلام حسین ایاز 	/poets/ghulam-husain-ayaz?lang=ur
غلام حسین ساجد 	/poets/ghulam-husain-sajid?lang=ur
غلام مولیٰ قلق 	/poets/ghulam-maula-qalaq?lang=ur
غلام محمد قاصر 	/poets/ghulam-mohammad-qasir?lang=ur
غلام محمد سفیر 	/poets/ghulam-mohammad-safeer?lang=ur
غلام مرتضی راہی 	/poets/ghulam-murtaza-rahi?lang=ur
غلام مصطفی فراز 	/poets/ghulam-mustafa-faraz?lang=ur
غزالہ خاکوانی 	/poets/ghzala-khakwani?lang=ur
غزالہ شاہد 	/poets/ghzala-shahid?lang=ur
گرجا ویاس 	/poets/girija-wiyas?lang=ur
گوبند پرساد 	/poets/gobind-parsad?lang=ur
گوپال کرشن شفق 	/poets/gopal-krishna-shafaq?lang=ur
گوپال متل 	/poets/gopal-mittal?lang=ur
گوپال داس نیرج 	/poets/gopaldas-neeraj?lang=ur
گوپی ناتھ امن 	/poets/gopi-nath-amn?lang=ur
گور بچن سنگھ دیال مغموم 	/poets/gorbachan-singh-dayal-maghmum?lang=ur
گووند گلشن 	/poets/govind-gulshan?lang=ur
گویا فقیر محمد 	/poets/goya-faqir-mohammad?lang=ur
گفتار خیالی 	/poets/guftar-khayali?lang=ur
گہر خیرآبادی 	/poets/guhar-khairabadi?lang=ur
غلام دستگیر مبین 	/poets/gulam-dastgeer-mubeen?lang=ur
غفار بابر 	/poets/gaffar-babar?lang=ur
گنیش بہاری طرز 	/poets/ganesh-bihari-tarz?lang=ur
گوہر بیگم گوہر 	/poets/gauhar-begum-gauhar?lang=ur
گوہر ہوشیارپوری 	/poets/gauhar-hoshiyarpuri?lang=ur
گوہر نوشاہی 	/poets/gauhar-naushahi?lang=ur
گوہر عثمانی 	/poets/gauhar-usmani?lang=ur
گوتم راج رشی 	/poets/gautam-rajrishi?lang=ur
غواص قریشی 	/poets/gawwas-qureshi?lang=ur
گیتانجلی رائے 	/poets/geetanjali-rai?lang=ur
جارج پیش شور 	/poets/george-puech-shor?lang=ur
غالب احمد 	/poets/ghalib-ahmad?lang=ur
غالب ایاز 	/poets/ghalib-ayaz?lang=ur
غالب عرفان 	/poets/ghalib-irfan?lang=ur
غمگین دہلوی 	/poets/ghamgeen-dehlvi?lang=ur
غنی اعجاز 	/poets/ghani-ejaz?lang=ur
غنی غیور 	/poets/ghani-ghayoor?lang=ur
غوث خواہ مخواہ حیدرآبادی 	/poets/ghaus-khah-makhah-hyderabadi?lang=ur
غوث محمد غوثی 	/poets/ghaus-mohammad-ghausi?lang=ur
غوث سیوانی 	/poets/ghaus-siwani?lang=ur
غوثیہ خان سبین 	/poets/ghausiya-khan-sabeen?lang=ur
غیاث انجم 	/poets/ghayas-anjum?lang=ur
غیاث متین 	/poets/ghayas-mateen?lang=ur
غضنفر 	/poets/ghazanfar?lang=ur
غضنفر علی غضنفر 	/poets/ghazanfar-ali-ghazanfar?lang=ur
غضنفر ہاشمی 	/poets/ghazanfar-hashmi?lang=ur
غوث متھراوی 	/poets/ghous-mathravi?lang=ur
غبار بھٹی 	/poets/ghubaar-bhatti?lang=ur
غفران امجد 	/poets/ghufran-amjad?lang=ur
غلام بھیک نیرنگ 	/poets/ghulam-bhik-nairang?lang=ur
غلام حسین ایاز 	/poets/ghulam-husain-ayaz?lang=ur
غلام حسین ساجد 	/poets/ghulam-husain-sajid?lang=ur
غلام مولیٰ قلق 	/poets/ghulam-maula-qalaq?lang=ur
غلام محمد قاصر 	/poets/ghulam-mohammad-qasir?lang=ur
غلام محمد سفیر 	/poets/ghulam-mohammad-safeer?lang=ur
غلام مرتضی راہی 	/poets/ghulam-murtaza-rahi?lang=ur
غلام مصطفی فراز 	/poets/ghulam-mustafa-faraz?lang=ur
غزالہ خاکوانی 	/poets/ghzala-khakwani?lang=ur
غزالہ شاہد 	/poets/ghzala-shahid?lang=ur
گرجا ویاس 	/poets/girija-wiyas?lang=ur
گوبند پرساد 	/poets/gobind-parsad?lang=ur
گوپال کرشن شفق 	/poets/gopal-krishna-shafaq?lang=ur
گوپال متل 	/poets/gopal-mittal?lang=ur
گوپال داس نیرج 	/poets/gopaldas-neeraj?lang=ur
گوپی ناتھ امن 	/poets/gopi-nath-amn?lang=ur
گور بچن سنگھ دیال مغموم 	/poets/gorbachan-singh-dayal-maghmum?lang=ur
گووند گلشن 	/poets/govind-gulshan?lang=ur
گویا فقیر محمد 	/poets/goya-faqir-mohammad?lang=ur
گفتار خیالی 	/poets/guftar-khayali?lang=ur
گہر خیرآبادی 	/poets/guhar-khairabadi?lang=ur
غلام دستگیر مبین 	/poets/gulam-dastgeer-mubeen?lang=ur
غلام جیلانی اصغر 	/poets/gulam-jilani-asghar?lang=ur
غلام نبی اعوان 	/poets/gulam-nabi-aawan?lang=ur
غلام نبی حکیم 	/poets/gulam-nabi-hakeem?lang=ur
غلام رسول طارق 	/poets/gulam-rasool-tariq?lang=ur
غلام یحییٰ حضورعظیم آبادی 	/poets/gulam-yahya-huzur-azimabadi?lang=ur
گلنار آفرین 	/poets/gulnar-aafreen?lang=ur
گلناز کوثر 	/poets/gulnaz-kausar?lang=ur
گلشن بریلوی 	/poets/gulshan-barelvi?lang=ur
گلشن الدولہ بہار 	/poets/gulshan-ud-daula-bahar?lang=ur
گلزار 	/poets/gulzar?lang=ur
گلزار بخاری 	/poets/gulzar-bukhari?lang=ur
گلزار دہلوی 	/poets/gulzar-dehlvi?lang=ur
گلزار وفا چودھری 	/poets/gulzar-vafa-chaudari?lang=ur
گستاخ رامپوری 	/poets/gustakh-rampuri?lang=ur
گیان چند 	/poets/gyan-chand?lang=ur
گیان چند جین 	/poets/gyan-chand-jain?lang=ur
گیان چند منصور 	/poets/gyan-chand-mansoor?lang=ur
حباب ہاشمی 	/poets/habab-hashmi?lang=ur
حباب ترمذی 	/poets/habab-tirmizi?lang=ur
حبیب آروی 	/poets/habeeb-aarvi?lang=ur
حبیب احمد صدیقی 	/poets/habeeb-ahmad-siddiqui?lang=ur
حبیب اشعر دہلوی 	/poets/habeeb-ashar-dehlavi?lang=ur
حبیب فخری 	/poets/habeeb-fakhri?lang=ur
حبیب حیدرآبادی 	/poets/habeeb-hyderabadi?lang=ur
حبیب کیفی 	/poets/habeeb-kaifi?lang=ur
حبیب موسوی 	/poets/habeeb-musvi?lang=ur
حبیب راحت حباب 	/poets/habeeb-rahat-habab?lang=ur
حبیب جالب 	/poets/habib-jalib?lang=ur
حبیب تنویر 	/poets/habib-tanvir?lang=ur
ہادی مچھلی شہری 	/poets/hadi-machlishahri?lang=ur
حادث صلصال 	/poets/hadis-salsal?lang=ur
حفیظ بنارسی 	/poets/hafeez-banarasi?lang=ur
حفیظ فاطمہ بریلوی 	/poets/hafeez-fatima-barelvi?lang=ur
حفیظ ہوشیارپوری 	/poets/hafeez-hoshiarpuri?lang=ur
حفیظ جالندھری 	/poets/hafeez-jalandhari?lang=ur
حفیظ جونپوری 	/poets/hafeez-jaunpuri?lang=ur
حفیظ میرٹھی 	/poets/hafeez-merathi?lang=ur
حفیظ احمد 	/poets/hafiz-ahmad?lang=ur
حافظ لدھیانوی 	/poets/hafiz-ludhiyanvi?lang=ur
حفیظ تائب 	/poets/hafiz-taib?lang=ur
حیدر علی آتش 	/poets/haidar-ali-aatish?lang=ur
حیدر علی جعفری 	/poets/haidar-ali-jafri?lang=ur
حیدر قریشی 	/poets/haidar-qureshi?lang=ur
حیرت الہ آبادی 	/poets/hairat-allahabadi?lang=ur
حیرت گونڈوی 	/poets/hairat-gondvi?lang=ur
حیرت سہروردی 	/poets/hairat-saharvardi?lang=ur
حیرت شملوی 	/poets/hairat-shimlavii?lang=ur
حکیم اسد علی خان مضطر 	/poets/hakeem-asad-ali-khan-muztar?lang=ur
حکیم منظور 	/poets/hakeem-manzoor?lang=ur
حکیم محمد حسین احقرؔ 	/poets/hakeem-mohammad-husain-ahqar?lang=ur
حکیم ناصر 	/poets/hakeem-nasir?lang=ur
حکیم سید محمد غازی پوری 	/poets/hakeem-syed-mohammad-ghazipuri?lang=ur
حکیم محمد اجمل خاں شیدا 	/poets/hakim-mohammad-ajmal-khan-shaida?lang=ur
حلیم قریشی 	/poets/haleem-qureshi?lang=ur
ہمدم کاشمیری 	/poets/hamdam-kashmiri?lang=ur
حمدون عثمانی 	/poets/hamdoon-usmani?lang=ur
حمید الماس 	/poets/hameed-almas-2?lang=ur
حمید گوہر 	/poets/hameed-gauhar?lang=ur
حمید جالندھری 	/poets/hameed-jalandhari?lang=ur
حمید جاذب 	/poets/hameed-jazib?lang=ur
حمید کوثر 	/poets/hameed-kausar?lang=ur
حمید ناگپوری 	/poets/hameed-nag-puri?lang=ur
حمید نسیم 	/poets/hameed-naseem-1?lang=ur
حمید نسیم 	/poets/hameed-naseem?lang=ur
حامد الہ آبادی 	/poets/hamid-allahabadi?lang=ur
حامد حسین حامد 	/poets/hamid-husain-hamid?lang=ur
حامد اقبال صدیقی 	/poets/hamid-iqbal-siddiqui?lang=ur
حباب ہاشمی 	/poets/habab-hashmi?lang=ur
حباب ترمذی 	/poets/habab-tirmizi?lang=ur
حبیب آروی 	/poets/habeeb-aarvi?lang=ur
حبیب احمد صدیقی 	/poets/habeeb-ahmad-siddiqui?lang=ur
حبیب اشعر دہلوی 	/poets/habeeb-ashar-dehlavi?lang=ur
حبیب فخری 	/poets/habeeb-fakhri?lang=ur
حبیب حیدرآبادی 	/poets/habeeb-hyderabadi?lang=ur
حبیب کیفی 	/poets/habeeb-kaifi?lang=ur
حبیب موسوی 	/poets/habeeb-musvi?lang=ur
حبیب راحت حباب 	/poets/habeeb-rahat-habab?lang=ur
حبیب جالب 	/poets/habib-jalib?lang=ur
حبیب تنویر 	/poets/habib-tanvir?lang=ur
ہادی مچھلی شہری 	/poets/hadi-machlishahri?lang=ur
حادث صلصال 	/poets/hadis-salsal?lang=ur
حفیظ بنارسی 	/poets/hafeez-banarasi?lang=ur
حفیظ فاطمہ بریلوی 	/poets/hafeez-fatima-barelvi?lang=ur
حفیظ ہوشیارپوری 	/poets/hafeez-hoshiarpuri?lang=ur
حفیظ جالندھری 	/poets/hafeez-jalandhari?lang=ur
حفیظ جونپوری 	/poets/hafeez-jaunpuri?lang=ur
حفیظ میرٹھی 	/poets/hafeez-merathi?lang=ur
حفیظ احمد 	/poets/hafiz-ahmad?lang=ur
حافظ لدھیانوی 	/poets/hafiz-ludhiyanvi?lang=ur
حفیظ تائب 	/poets/hafiz-taib?lang=ur
حیدر علی آتش 	/poets/haidar-ali-aatish?lang=ur
حیدر علی جعفری 	/poets/haidar-ali-jafri?lang=ur
حیدر قریشی 	/poets/haidar-qureshi?lang=ur
حیرت الہ آبادی 	/poets/hairat-allahabadi?lang=ur
حیرت گونڈوی 	/poets/hairat-gondvi?lang=ur
حیرت سہروردی 	/poets/hairat-saharvardi?lang=ur
حیرت شملوی 	/poets/hairat-shimlavii?lang=ur
حکیم اسد علی خان مضطر 	/poets/hakeem-asad-ali-khan-muztar?lang=ur
حکیم منظور 	/poets/hakeem-manzoor?lang=ur
حکیم محمد حسین احقرؔ 	/poets/hakeem-mohammad-husain-ahqar?lang=ur
حکیم ناصر 	/poets/hakeem-nasir?lang=ur
حکیم سید محمد غازی پوری 	/poets/hakeem-syed-mohammad-ghazipuri?lang=ur
حکیم محمد اجمل خاں شیدا 	/poets/hakim-mohammad-ajmal-khan-shaida?lang=ur
حلیم قریشی 	/poets/haleem-qureshi?lang=ur
ہمدم کاشمیری 	/poets/hamdam-kashmiri?lang=ur
حمدون عثمانی 	/poets/hamdoon-usmani?lang=ur
حمید الماس 	/poets/hameed-almas-2?lang=ur
حمید گوہر 	/poets/hameed-gauhar?lang=ur
حمید جالندھری 	/poets/hameed-jalandhari?lang=ur
حمید جاذب 	/poets/hameed-jazib?lang=ur
حمید کوثر 	/poets/hameed-kausar?lang=ur
حمید ناگپوری 	/poets/hameed-nag-puri?lang=ur
حمید نسیم 	/poets/hameed-naseem-1?lang=ur
حمید نسیم 	/poets/hameed-naseem?lang=ur
حامد الہ آبادی 	/poets/hamid-allahabadi?lang=ur
حامد حسین حامد 	/poets/hamid-husain-hamid?lang=ur
حامد اقبال صدیقی 	/poets/hamid-iqbal-siddiqui?lang=ur
حامد جیلانی 	/poets/hamid-jeelani?lang=ur
حامد کشمیری 	/poets/hamid-kashmeeri?lang=ur
حامد مختار حامد 	/poets/hamid-mukhtar-hamid?lang=ur
حامد سلیم 	/poets/hamid-saleem?lang=ur
حامد سروش 	/poets/hamid-sarosh?lang=ur
حامد یزدانی 	/poets/hamid-yazdani?lang=ur
حامد ظہور 	/poets/hamid-zahoor?lang=ur
حمیدہ شاہین 	/poets/hamida-shahin?lang=ur
حامدی کاشمیری 	/poets/hamidi-kashmiri?lang=ur
حامد اللہ افسر 	/poets/hamidullah-afsar?lang=ur
حماد نیازی 	/poets/hammad-niyazi?lang=ur
حنیف اخگر 	/poets/haneef-akhgar?lang=ur
حنیف اسعدی 	/poets/haneef-asadi?lang=ur
حنیف کیفی 	/poets/haneef-kaifi?lang=ur
حنیف نجمی 	/poets/haneef-najmi?lang=ur
حنیف راہی 	/poets/haneef-rahi?lang=ur
حنیف ساجد 	/poets/haneef-sajid?lang=ur
حنیف فوق 	/poets/hanif-fauq?lang=ur
حنیف ترین 	/poets/hanif-tarin?lang=ur
ہنس راج سچدیو حزیںؔ 	/poets/hans-raj-sachdev-haziin?lang=ur
ہینسن ریحانی 	/poets/hanson-rehani?lang=ur
حقیر 	/poets/haqeer?lang=ur
حقیر جہانی 	/poets/haqeer-jahani?lang=ur
ہربنس لال انیجہ جمالؔ 	/poets/harbans-lal-aneja-jamaal?lang=ur
ہربنس مکھیہ 	/poets/harbans-mukhia-1?lang=ur
ہربنس تصور 	/poets/harbans-tasawwur?lang=ur
ہر بھجن سنگھ سوڑھی بسمل 	/poets/harbhajan-singh-sodhi-bismil?lang=ur
ہری چند اختر 	/poets/hari-chand-akhtar?lang=ur
ہری مہتہ 	/poets/hari-mehta?lang=ur
حارث بلال 	/poets/haris-bilal?lang=ur
حارث خلیق 	/poets/haris-khaleeq?lang=ur
ہرش برہم بھٹ 	/poets/harsh-barham-bhat?lang=ur
حسن عابد 	/poets/hasan-aabid?lang=ur
حسن عباس رضا 	/poets/hasan-abbas-raza?lang=ur
حسن عباسی 	/poets/hasan-abbasi?lang=ur
حسن عابدی 	/poets/hasan-abidi?lang=ur
حسن اکبر کمال 	/poets/hasan-akbar-kamal?lang=ur
حسن اختر جلیل 	/poets/hasan-akhtar-jaleel?lang=ur
حسن عظیم آبادی 	/poets/hasan-azimabadi?lang=ur
حسن عزیز 	/poets/hasan-aziz?lang=ur
حسن بخت 	/poets/hasan-bakht?lang=ur
حسن بریلوی 	/poets/hasan-barelvi?lang=ur
حسن حمیدی 	/poets/hasan-hameedi?lang=ur
حسن جمیل 	/poets/hasan-jameel?lang=ur
حسن کمال 	/poets/hasan-kamal?lang=ur
حسن نعیم 	/poets/hasan-naim?lang=ur
حسن نجمی سکندرپوری 	/poets/hasan-najmi-sikandarpuri?lang=ur
حسن ناصر 	/poets/hasan-nasir?lang=ur
حسن نظامی 	/poets/hasan-nizami?lang=ur
حسن رضوی 	/poets/hasan-rizvi?lang=ur
حسن سوز 	/poets/hasan-soz?lang=ur
حسن طاہر 	/poets/hasan-tahir?lang=ur
حسیب رہبر 	/poets/haseeb-rehbar?lang=ur
حسیب سوز  	/poets/haseeb-soz?lang=ur
حسیب الحسن 	/poets/haseebul-hasan?lang=ur
حصیر نوری 	/poets/haseer-noori?lang=ur
ہاشم علی خاں دلازاک 	/poets/hashim-ali-khan-dilazak?lang=ur
ہاشم رضا جلالپوری 	/poets/hashim-raza-jalalpuri?lang=ur
حسنین عاقب 	/poets/hasnain-aaqib?lang=ur
حسنین جعفری 	/poets/hasnain-jafri?lang=ur
حسرتؔ عظیم آبادی 	/poets/hasrat-azimabadi?lang=ur
حسرت دیوبندی 	/poets/hasrat-deobandi?lang=ur
حسرتؔ جے پوری 	/poets/hasrat-jaipuri?lang=ur
حسرت کمالی 	/poets/hasrat-kamali?lang=ur
حسرتؔ موہانی 	/poets/hasrat-mohani?lang=ur
حسرت شروانی 	/poets/hasrat-sharvani?lang=ur
حسان احمد اعوان 	/poets/hassan-ahmad-awan?lang=ur
ہستی مل ہستی 	/poets/hastimal-hasti?lang=ur
حاتم علی مہر 	/poets/hatim-ali-mehar?lang=ur
حیا لکھنوی 	/poets/haya-lakhnavi?lang=ur
حیات لکھنوی 	/poets/hayat-lakhnavi?lang=ur
حیات مدراسی 	/poets/hayat-madrasi?lang=ur
حیات رضوی امروہوی 	/poets/hayat-rizvi-amrohvi?lang=ur
حیات وارثی 	/poets/hayat-warsi?lang=ur
ہزار لکھنوی 	/poets/hazar-lakhnavi?lang=ur
حزیں لدھیانوی 	/poets/hazin-ludhianvi?lang=ur
ہیرا لال فلک دہلوی 	/poets/heera-lal-falak-dehlvi?lang=ur
ہدایت اللہ خان شمسی 	/poets/hidayatullah-khan-shamsi?lang=ur
حجاب عباسی 	/poets/hijab-abbasi?lang=ur
ہجرؔ ناظم علی خان 	/poets/hijr-nazim-ali-khan?lang=ur
ہلال فرید 	/poets/hilal-fareed?lang=ur
حمایت علی شاعرؔ 	/poets/himayat-ali-shayar?lang=ur
حنا رضوی 	/poets/hina-rizwi?lang=ur
حنا تیموری 	/poets/hina-taimuri?lang=ur
ہندی گورکھپوری 	/poets/hindii-gorakhpurii?lang=ur
ہیرا نند سوزؔ 	/poets/hira-nand-soz?lang=ur
ہوش ترمذی 	/poets/hosh-tirmizi?lang=ur
حمیرا گل تشنہ 	/poets/humaira-gul-tishna?lang=ur
حمیرا راحتؔ 	/poets/humaira-rahat?lang=ur
حمیرا رحمان 	/poets/humaira-rahman?lang=ur
حرمت الااکرام 	/poets/hurmatul-ikaram?lang=ur
حسین عابد 	/poets/husain-abid?lang=ur
حسین مجروح 	/poets/husain-majrooh?lang=ur
حسین سحر 	/poets/husain-sahar?lang=ur
حسین تاج رضوی 	/poets/husain-taj-rizvi?lang=ur
حسین ماجد 	/poets/hussain-majid?lang=ur
حسین میر کاشمیری 	/poets/hussain-meer-kashmiri?lang=ur
ابن انشا 	/poets/ibn-e-insha?lang=ur
ابن مفتی 	/poets/ibn-e-mufti?lang=ur
ابن رضا 	/poets/ibn-e-raza?lang=ur
ابن صفی 	/poets/ibn-e-safi?lang=ur
ابن امید 	/poets/ibn-e-ummeed?lang=ur
ابراہیم ہوش 	/poets/ibraheem-hosh?lang=ur
ابراہیم اشکؔ 	/poets/ibrahim-ashk?lang=ur
عبرت بہرائچی 	/poets/ibrat-bahraichi?lang=ur
عبرت مچھلی شہری 	/poets/ibrat-machlishahri?lang=ur
ادریس بابر 	/poets/idris-babar?lang=ur
عفت عباس 	/poets/iffat-abbas?lang=ur
عفت زریں 	/poets/iffat-zarrin?lang=ur
افتخار اعظمی 	/poets/iftikhar-aazmi?lang=ur
افتخار احمد فخر 	/poets/iftikhar-ahmad-fakhr?lang=ur
